symbol,breakout_date,b_obv_-3,b_obv_-2,b_obv_-1,b_obv_+0,b_obv_+1,b_obv_+2,b_obv_+3,p_obv_-3,p_obv_-2,p_obv_-1,p_obv_+0,p_obv_+1,p_obv_+2
SUSHI-USD,2021-12-20,3662843210.0,3899572053.0,3737296655.0,3891772851.0,4094243391.0,4454194308.0,5159596725.0,3662843210.0,3899572053.0,3737296655.0,3891772851.0,4094243391.0,4454194308.0
SUSHI-USD,2022-06-18,-1133830483.0,-1203499787.0,-1140733740.0,-1232032234.0,-1146006682.0,-1033659984.0,-920722337.0,-1133830483.0,-1203499787.0,-1140733740.0,-1232032234.0,-1146006682.0,-1033659984.0
SUSHI-USD,2023-10-29,904532092.0,889729488.0,901397423.0,912694624.0,929745699.0,1026448916.0,1285506109.0,904532092.0,889729488.0,901397423.0,912694624.0,929745699.0,1026448916.0
SUSHI-USD,2024-02-21,1983568200.0,2027729375.0,2101051888.0,2062678044.0,2169440468.0,2385987818.0,2762851773.0,1983568200.0,2027729375.0,2101051888.0,2062678044.0,2169440468.0,2385987818.0
SUSHI-USD,2024-11-20,1846068007.0,1911272531.0,1840456717.0,1787453067.0,1852414705.0,1918296461.0,2366002545.0,1846068007.0,1911272531.0,1840456717.0,1787453067.0,1852414705.0,1918296461.0
SUSHI-USD,2024-12-05,2681646361.0,2854484898.0,3078321172.0,2917614940.0,3250479025.0,3698652983.0,4748625601.0,2681646361.0,2854484898.0,3078321172.0,2917614940.0,3250479025.0,3698652983.0
SUSHI-USD,2024-12-31,2123369022.0,2052616446.0,1961144826.0,1876124066.0,1943040060.0,2023682889.0,2240852779.0,2123369022.0,2052616446.0,1961144826.0,1876124066.0,1943040060.0,2023682889.0
SUSHI-USD,2025-05-07,2386179141.0,2410830736.0,2386037471.0,2362768408.0,2415698434.0,2484214693.0,2551943071.0,2386179141.0,2410830736.0,2386037471.0,2362768408.0,2415698434.0,2484214693.0
SWFTC-USD,2020-03-16,69662090.0,67403457.0,69311353.0,66992662.0,72243475.0,77844061.0,85354755.0,69662090.0,67403457.0,69311353.0,66992662.0,72243475.0,77844061.0
SWFTC-USD,2020-04-24,110746914.0,129281974.0,148716075.0,166128889.0,182128403.0,162516989.0,194557631.0,110746914.0,129281974.0,148716075.0,166128889.0,182128403.0,162516989.0
SWFTC-USD,2020-08-17,57746491.0,66511946.0,74064811.0,66032796.0,63087087.0,69986257.0,79299951.0,57746491.0,66511946.0,74064811.0,66032796.0,63087087.0,69986257.0
SWFTC-USD,2020-08-24,71105415.0,78885839.0,84238748.0,79115747.0,87264404.0,99668772.0,113430641.0,71105415.0,78885839.0,84238748.0,79115747.0,87264404.0,99668772.0
SWFTC-USD,2021-01-25,19829076.0,23283584.0,26720608.0,23134497.0,19641877.0,16191963.0,43360056.0,19829076.0,23283584.0,26720608.0,23134497.0,19641877.0,16191963.0
SWFTC-USD,2021-01-30,16191963.0,43360056.0,-8665748.0,-18545514.0,-5751005.0,-22946660.0,-13387154.0,16191963.0,43360056.0,-8665748.0,-18545514.0,-5751005.0,-22946660.0
SWFTC-USD,2021-03-10,20742947.0,25681958.0,30264908.0,25406373.0,30122263.0,46032441.0,67223767.0,20742947.0,25681958.0,30264908.0,25406373.0,30122263.0,46032441.0
SWFTC-USD,2021-03-21,49975081.0,59631305.0,71978931.0,59636904.0,50573184.0,67528206.0,127605207.0,49975081.0,59631305.0,71978931.0,59636904.0,50573184.0,67528206.0
SWFTC-USD,2021-04-08,103011113.0,127438853.0,106738911.0,122632946.0,106970058.0,122434832.0,166982474.0,103011113.0,127438853.0,106738911.0,122632946.0,106970058.0,122434832.0
SWFTC-USD,2021-08-02,-75437996.0,-78884354.0,-74219513.0,-78013817.0,-73424099.0,-56870897.0,-43879269.0,-75437996.0,-78884354.0,-74219513.0,-78013817.0,-73424099.0,-56870897.0
SWFTC-USD,2021-11-08,-22839105.0,-17176270.0,-20353645.0,-22844883.0,-19233389.0,-4354644.0,4372762.0,-22839105.0,-17176270.0,-20353645.0,-22844883.0,-19233389.0,-4354644.0
SWFTC-USD,2022-02-01,25001499.0,23319744.0,25534331.0,27759246.0,25733420.0,23873191.0,31892443.0,25001499.0,23319744.0,25534331.0,27759246.0,25733420.0,23873191.0
SWFTC-USD,2022-02-25,77004711.0,70704410.0,62881723.0,69810430.0,78366295.0,99590868.0,109843757.0,77004711.0,70704410.0,62881723.0,69810430.0,78366295.0,99590868.0
SWFTC-USD,2022-04-09,81739015.0,78166916.0,74884566.0,77407252.0,74911091.0,70973055.0,86407367.0,81739015.0,78166916.0,74884566.0,77407252.0,74911091.0,70973055.0
SWFTC-USD,2022-05-12,62243717.0,58178330.0,53210144.0,48319663.0,51993219.0,49241205.0,52163324.0,62243717.0,58178330.0,53210144.0,48319663.0,51993219.0,49241205.0
SWFTC-USD,2022-06-13,56214679.0,55387219.0,54566527.0,53432629.0,55165658.0,57676753.0,65951888.0,56214679.0,55387219.0,54566527.0,53432629.0,55165658.0,57676753.0
SWFTC-USD,2022-06-18,57676753.0,65951888.0,63447288.0,61571999.0,63308304.0,65428194.0,62978527.0,57676753.0,65951888.0,63447288.0,61571999.0,63308304.0,65428194.0
SWFTC-USD,2022-06-22,63308304.0,65428194.0,62978527.0,61212798.0,65667748.0,70940544.0,74285861.0,63308304.0,65428194.0,62978527.0,61212798.0,65667748.0,70940544.0
SWFTC-USD,2022-07-17,71269497.0,75067983.0,78691884.0,75713797.0,78997228.0,82750486.0,96510186.0,71269497.0,75067983.0,78691884.0,75713797.0,78997228.0,82750486.0
SWFTC-USD,2023-05-10,-2821998.0,-4517258.0,-2956715.0,-4632632.0,-6172599.0,-3954667.0,6794756.0,-2821998.0,-4517258.0,-2956715.0,-4632632.0,-6172599.0,-3954667.0
SWFTC-USD,2023-06-10,-15399787.0,-12961444.0,-16418986.0,-18198896.0,-15058254.0,-17998689.0,-15684419.0,-15399787.0,-12961444.0,-16418986.0,-18198896.0,-15058254.0,-17998689.0
SWFTC-USD,2023-11-17,-66427556.0,-64197639.0,-66443279.0,-68920971.0,-70960024.0,-69091083.0,-64008628.0,-66427556.0,-64197639.0,-66443279.0,-68920971.0,-70960024.0,-69091083.0
SWFTC-USD,2023-12-24,-50913391.0,-47718717.0,-50355324.0,-53100446.0,-55694200.0,-58293340.0,-40885926.0,-50913391.0,-47718717.0,-50355324.0,-53100446.0,-55694200.0,-58293340.0
SWFTC-USD,2024-02-02,-60190412.0,-62571451.0,-60048353.0,-62350000.0,-60224483.0,-61773904.0,-50511592.0,-60190412.0,-62571451.0,-60048353.0,-62350000.0,-60224483.0,-61773904.0
SWFTC-USD,2024-02-08,-50511592.0,-60000531.0,-63778214.0,-66422134.0,-69749048.0,-57127764.0,-36067364.0,-50511592.0,-60000531.0,-63778214.0,-66422134.0,-69749048.0,-57127764.0
SWFTC-USD,2024-03-02,-59117349.0,-64092062.0,-59726790.0,-64105971.0,-56506944.0,-62501264.0,20042123.0,-59117349.0,-64092062.0,-59726790.0,-64105971.0,-56506944.0,-62501264.0
SWFTC-USD,2024-11-25,-77636984.0,-74876764.0,-71962382.0,-68435195.0,-62902803.0,-60301803.0,-46207198.0,-77636984.0,-74876764.0,-71962382.0,-68435195.0,-62902803.0,-60301803.0
SWFTC-USD,2024-11-30,-60301803.0,-46207198.0,-54089503.0,-59664306.0,-62876098.0,-66892780.0,-36612677.0,-60301803.0,-46207198.0,-54089503.0,-59664306.0,-62876098.0,-66892780.0
SWFTC-USD,2025-01-14,28600443.0,33643477.0,29398546.0,31793991.0,34219435.0,37931201.0,55779279.0,28600443.0,33643477.0,29398546.0,31793991.0,34219435.0,37931201.0
SWFTC-USD,2025-01-21,30816181.0,23176136.0,33098618.0,16278956.0,22336108.0,31512006.0,157913216.0,30816181.0,23176136.0,33098618.0,16278956.0,22336108.0,31512006.0
SWFTC-USD,2025-01-25,22336108.0,31512006.0,157913216.0,99207439.0,353201143.0,114874208.0,32562325.0,22336108.0,31512006.0,157913216.0,99207439.0,353201143.0,114874208.0
SWFTC-USD,2025-01-29,353201143.0,114874208.0,32562325.0,91578314.0,133020260.0,474811424.0,806934033.0,353201143.0,114874208.0,32562325.0,91578314.0,133020260.0,474811424.0
SWFTC-USD,2025-04-08,624983548.0,623082320.0,626728424.0,624031444.0,629493790.0,646603066.0,695216594.0,624983548.0,623082320.0,626728424.0,624031444.0,629493790.0,646603066.0
SWFTC-USD,2025-05-06,703993981.0,701780866.0,700101540.0,697762414.0,700648544.0,704900553.0,721322769.0,703993981.0,701780866.0,700101540.0,697762414.0,700648544.0,704900553.0
SXP-USD,2020-03-16,-333312287.0,-336649066.0,-340525645.0,-344826361.0,-342411150.0,-344266080.0,-320540950.0,-333312287.0,-336649066.0,-340525645.0,-344826361.0,-342411150.0,-344266080.0
SXP-USD,2020-03-20,-342411150.0,-344266080.0,-320540950.0,-357095637.0,-334754697.0,-365212833.0,-380550525.0,-342411150.0,-344266080.0,-320540950.0,-357095637.0,-334754697.0,-365212833.0
SXP-USD,2020-03-30,-389160628.0,-381996244.0,-385932320.0,-380968503.0,-376835428.0,-371619018.0,-341605313.0,-389160628.0,-381996244.0,-385932320.0,-380968503.0,-376835428.0,-371619018.0
SXP-USD,2020-06-29,-413466071.0,-414147647.0,-413527107.0,-412669247.0,-361818049.0,-349653048.0,-331151856.0,-413466071.0,-414147647.0,-413527107.0,-412669247.0,-361818049.0,-349653048.0
SXP-USD,2020-07-11,-317829160.0,-326961570.0,-342051202.0,-335976789.0,-353524422.0,-313914711.0,-262109744.0,-317829160.0,-326961570.0,-342051202.0,-335976789.0,-353524422.0,-313914711.0
SXP-USD,2020-07-15,-353524422.0,-313914711.0,-262109744.0,-212004678.0,-238466338.0,-183882935.0,-134364940.0,-353524422.0,-313914711.0,-262109744.0,-212004678.0,-238466338.0,-183882935.0
SXP-USD,2020-08-07,-61725486.0,-179916831.0,-100199856.0,-177573661.0,-14600369.0,196911011.0,392596867.0,-61725486.0,-179916831.0,-100199856.0,-177573661.0,-14600369.0,196911011.0
SXP-USD,2020-09-24,945355904.0,879164539.0,773385960.0,863471003.0,943884476.0,1017469302.0,1327758495.0,945355904.0,879164539.0,773385960.0,863471003.0,943884476.0,1017469302.0
SXP-USD,2021-02-01,1514616412.0,1692897077.0,1913720862.0,1758523572.0,1904162299.0,2127364034.0,2549044412.0,1514616412.0,1692897077.0,1913720862.0,1758523572.0,1904162299.0,2127364034.0
SXP-USD,2021-02-06,2127364034.0,2549044412.0,2812748056.0,2584942098.0,3055997874.0,3553182017.0,3880929410.0,2127364034.0,2549044412.0,2812748056.0,2584942098.0,3055997874.0,3553182017.0
SXP-USD,2021-02-15,4285419468.0,4022880567.0,3582122058.0,3163616799.0,3320724683.0,3617544208.0,4313431247.0,4285419468.0,4022880567.0,3582122058.0,3163616799.0,3320724683.0,3617544208.0
SXP-USD,2021-02-28,4006636869.0,3679228962.0,3490726036.0,3206779967.0,3409488286.0,3220778263.0,3657490273.0,4006636869.0,3679228962.0,3490726036.0,3206779967.0,3409488286.0,3220778263.0
SXP-USD,2021-04-03,5147616156.0,5526301162.0,5810545073.0,5478744594.0,6298147143.0,7462791798.0,6675199657.0,5147616156.0,5526301162.0,5810545073.0,5478744594.0,6298147143.0,7462791798.0
SXP-USD,2021-04-24,5426111333.0,4837135790.0,4130077917.0,3770425520.0,3411450776.0,3989761397.0,4481912794.0,5426111333.0,4837135790.0,4130077917.0,3770425520.0,3411450776.0,3989761397.0
SXP-USD,2021-05-23,7345396366.0,6993429590.0,6761691463.0,6474018658.0,6779489808.0,6998643976.0,7270837382.0,7345396366.0,6993429590.0,6761691463.0,6474018658.0,6779489808.0,6998643976.0
SXP-USD,2021-08-08,8873710902.0,9048351216.0,9208623879.0,9086790989.0,9442961680.0,9637481485.0,9839232340.0,8873710902.0,9048351216.0,9208623879.0,9086790989.0,9442961680.0,9637481485.0
SXP-USD,2021-12-28,9758405294.0,9712180962.0,9771207536.0,9706637693.0,9781190505.0,10592107684.0,11239232269.0,9758405294.0,9712180962.0,9771207536.0,9706637693.0,9781190505.0,10592107684.0
SXP-USD,2023-03-26,11661433444.0,11655645561.0,11650356566.0,11654803953.0,11646739758.0,11832104395.0,12765191586.0,11661433444.0,11655645561.0,11650356566.0,11654803953.0,11646739758.0,11832104395.0
SXP-USD,2023-03-30,11646739758.0,11832104395.0,12765191586.0,11893105157.0,13166796040.0,13802113207.0,14507753975.0,11646739758.0,11832104395.0,12765191586.0,11893105157.0,13166796040.0,13802113207.0
SXP-USD,2024-09-16,16188329407.0,16183484575.0,16178776167.0,16172929768.0,16178613831.0,16189036930.0,16463078335.0,16188329407.0,16183484575.0,16178776167.0,16172929768.0,16178613831.0,16189036930.0
SXP-USD,2024-11-04,16456185484.0,16519453585.0,16620057956.0,16562500486.0,16592728578.0,16686737170.0,17003716901.0,16456185484.0,16519453585.0,16620057956.0,16562500486.0,16592728578.0,16686737170.0
T-USD,2022-02-24,4682121.0,5220268.0,6020503.0,4815445.0,30780053.0,65668035.0,188624697.0,4682121.0,5220268.0,6020503.0,4815445.0,30780053.0,65668035.0
T-USD,2023-01-20,2214752308.0,2203100827.0,2208462060.0,2229546129.0,2262938093.0,2277393750.0,2555200155.0,2214752308.0,2203100827.0,2208462060.0,2229546129.0,2262938093.0,2277393750.0
T-USD,2023-03-11,5793773663.0,5759200831.0,5811594521.0,5792008992.0,5808822882.0,5856410769.0,6198243735.0,5793773663.0,5759200831.0,5811594521.0,5792008992.0,5808822882.0,5856410769.0
T-USD,2023-06-20,6069140560.0,6065079062.0,6069888411.0,6080492128.0,6105182180.0,6093402338.0,6358596947.0,6069140560.0,6065079062.0,6069888411.0,6080492128.0,6105182180.0,6093402338.0
T-USD,2024-03-23,8053200159.0,8085369579.0,8133314987.0,8196495538.0,8151398013.0,8183255227.0,8950376467.0,8053200159.0,8085369579.0,8133314987.0,8196495538.0,8151398013.0,8183255227.0
T-USD,2025-04-15,9407798984.0,9399855385.0,9393161946.0,9400483843.0,9408324856.0,9420199441.0,9912136616.0,9407798984.0,9399855385.0,9393161946.0,9400483843.0,9408324856.0,9420199441.0
TBTC-USD,2023-03-11,34390701.0,34382551.0,34381537.0,34382023.0,34384539.0,34395815.0,34554021.0,34390701.0,34382551.0,34381537.0,34382023.0,34384539.0,34395815.0
TEL-USD,2020-04-19,-1034774.0,-1095317.0,-1065531.0,-1104867.0,-999091.0,-688478.0,-538229.0,-1034774.0,-1095317.0,-1065531.0,-1104867.0,-999091.0,-688478.0
TEL-USD,2020-04-23,-999091.0,-688478.0,-538229.0,-300110.0,-168672.0,196015.0,400606.0,-999091.0,-688478.0,-538229.0,-300110.0,-168672.0,196015.0
TEL-USD,2020-07-08,326750.0,225960.0,137472.0,273642.0,402221.0,515166.0,699425.0,326750.0,225960.0,137472.0,273642.0,402221.0,515166.0
TEL-USD,2020-08-06,-66392.0,91785.0,31251.0,-78255.0,295491.0,98485.0,414268.0,-66392.0,91785.0,31251.0,-78255.0,295491.0,98485.0
TEL-USD,2020-08-21,1373152.0,1172353.0,1492031.0,1294986.0,1456710.0,2108441.0,2427807.0,1373152.0,1172353.0,1492031.0,1294986.0,1456710.0,2108441.0
TEL-USD,2021-01-01,-843102.0,-742067.0,-672981.0,-730490.0,-677776.0,-495892.0,-107085.0,-843102.0,-742067.0,-672981.0,-730490.0,-677776.0,-495892.0
TEL-USD,2021-01-06,-495892.0,-107085.0,697057.0,1220400.0,741045.0,1333247.0,2043346.0,-495892.0,-107085.0,697057.0,1220400.0,741045.0,1333247.0
TEL-USD,2021-01-11,1333247.0,2043346.0,1442053.0,2205595.0,3058690.0,3591739.0,4778397.0,1333247.0,2043346.0,1442053.0,2205595.0,3058690.0,3591739.0
TEL-USD,2021-01-31,3813720.0,4815112.0,6655328.0,5880693.0,6758494.0,7355528.0,11233444.0,3813720.0,4815112.0,6655328.0,5880693.0,6758494.0,7355528.0
TEL-USD,2021-02-04,6758494.0,7355528.0,11233444.0,11870256.0,16876162.0,20547356.0,28257808.0,6758494.0,7355528.0,11233444.0,11870256.0,16876162.0,20547356.0
TEL-USD,2021-03-05,35589158.0,40500394.0,37193187.0,32710512.0,34407698.0,36315277.0,45313702.0,35589158.0,40500394.0,37193187.0,32710512.0,34407698.0,36315277.0
TEL-USD,2021-03-09,34407698.0,36315277.0,45313702.0,36980321.0,48527356.0,69966137.0,93164212.0,34407698.0,36315277.0,45313702.0,36980321.0,48527356.0,69966137.0
TEL-USD,2021-04-27,-6282405.0,-12358819.0,-4741076.0,5199811.0,14020227.0,5918543.0,27558567.0,-6282405.0,-12358819.0,-4741076.0,5199811.0,14020227.0,5918543.0
TEL-USD,2021-05-01,14020227.0,5918543.0,27558567.0,71628048.0,95987665.0,176379993.0,128664174.0,14020227.0,5918543.0,27558567.0,71628048.0,95987665.0,176379993.0
TEL-USD,2021-05-05,95987665.0,176379993.0,128664174.0,246759307.0,600854800.0,478029354.0,382660669.0,95987665.0,176379993.0,128664174.0,246759307.0,600854800.0,478029354.0
TEL-USD,2021-05-22,390483324.0,501271809.0,393232562.0,336740349.0,239197007.0,329020040.0,429513847.0,390483324.0,501271809.0,393232562.0,336740349.0,239197007.0,329020040.0
TEL-USD,2021-06-27,327876495.0,305820645.0,321327805.0,334497194.0,348077417.0,366056012.0,409328483.0,327876495.0,305820645.0,321327805.0,334497194.0,348077417.0,366056012.0
TEL-USD,2021-07-20,222293941.0,234530528.0,225733266.0,206049604.0,257354355.0,281185215.0,313533450.0,222293941.0,234530528.0,225733266.0,206049604.0,257354355.0,281185215.0
TEL-USD,2021-08-19,351443486.0,332993418.0,318513145.0,333252398.0,356721454.0,383836191.0,428887422.0,351443486.0,332993418.0,318513145.0,333252398.0,356721454.0,383836191.0
TEL-USD,2021-10-11,362904736.0,349017729.0,340086638.0,350332108.0,337951164.0,374298476.0,427870813.0,362904736.0,349017729.0,340086638.0,350332108.0,337951164.0,374298476.0
TEL-USD,2021-10-31,338253368.0,365367340.0,346268232.0,325709016.0,341647911.0,362118427.0,489824751.0,338253368.0,365367340.0,346268232.0,325709016.0,341647911.0,362118427.0
TEL-USD,2022-03-17,84241160.0,86789712.0,89608663.0,91877963.0,94245773.0,97653233.0,117816234.0,84241160.0,86789712.0,89608663.0,91877963.0,94245773.0,97653233.0
TEL-USD,2022-03-21,94245773.0,97653233.0,117816234.0,104326271.0,116504500.0,127809602.0,136732495.0,94245773.0,97653233.0,117816234.0,104326271.0,116504500.0,127809602.0
TEL-USD,2022-11-03,60468671.0,58286619.0,56725426.0,57810974.0,60215267.0,58928342.0,62364202.0,60468671.0,58286619.0,56725426.0,57810974.0,60215267.0,58928342.0
TEL-USD,2022-11-21,63911776.0,64832399.0,63843801.0,63031550.0,65373641.0,69738130.0,70596203.0,63911776.0,64832399.0,63843801.0,63031550.0,65373641.0,69738130.0
TEL-USD,2022-11-26,69738130.0,70596203.0,70190333.0,71034027.0,78327923.0,77032572.0,80789679.0,69738130.0,70596203.0,70190333.0,71034027.0,78327923.0,77032572.0
TEL-USD,2023-03-28,71168629.0,70077672.0,69171523.0,70097126.0,73536641.0,75665227.0,79545098.0,71168629.0,70077672.0,69171523.0,70097126.0,73536641.0,75665227.0
TEL-USD,2024-02-23,51602563.0,52268771.0,53141865.0,52600269.0,53797591.0,55640478.0,57720386.0,51602563.0,52268771.0,53141865.0,52600269.0,53797591.0,55640478.0
TEL-USD,2024-03-02,57791313.0,60037961.0,58600425.0,60315667.0,64294090.0,67567532.0,76678658.0,57791313.0,60037961.0,58600425.0,60315667.0,64294090.0,67567532.0
TEL-USD,2024-03-06,64294090.0,67567532.0,76678658.0,72975096.0,77327753.0,85179851.0,90970913.0,64294090.0,67567532.0,76678658.0,72975096.0,77327753.0,85179851.0
TEL-USD,2024-03-10,77327753.0,85179851.0,90970913.0,83530779.0,90826598.0,86681043.0,94251657.0,77327753.0,85179851.0,90970913.0,83530779.0,90826598.0,86681043.0
TEL-USD,2024-04-30,59344431.0,58620821.0,57767742.0,56562706.0,59385097.0,60836518.0,64140769.0,59344431.0,58620821.0,57767742.0,56562706.0,59385097.0,60836518.0
TEL-USD,2024-09-11,46693295.0,47147832.0,46480420.0,46023022.0,46405427.0,47198580.0,48344178.0,46693295.0,47147832.0,46480420.0,46023022.0,46405427.0,47198580.0
TEL-USD,2024-11-08,44644416.0,45793048.0,46463393.0,45857531.0,46510887.0,48516856.0,50567126.0,44644416.0,45793048.0,46463393.0,45857531.0,46510887.0,48516856.0
TEL-USD,2024-11-18,46377916.0,47624903.0,46462486.0,44967263.0,46174631.0,44796941.0,48443119.0,46377916.0,47624903.0,46462486.0,44967263.0,46174631.0,44796941.0
TEL-USD,2024-11-24,48443119.0,53846325.0,58915138.0,55604870.0,58878176.0,61771671.0,74844898.0,48443119.0,53846325.0,58915138.0,55604870.0,58878176.0,61771671.0
TEL-USD,2025-02-11,81488331.0,77589719.0,80114004.0,84035329.0,87668747.0,102673852.0,119881062.0,81488331.0,77589719.0,80114004.0,84035329.0,87668747.0,102673852.0
TEL-USD,2025-04-19,75994755.0,74538299.0,73320451.0,74574136.0,76706584.0,81273335.0,91205039.0,75994755.0,74538299.0,73320451.0,74574136.0,76706584.0,81273335.0
TFUEL-USD,2020-02-10,5300613.0,6308430.0,8215368.0,10726506.0,12375878.0,16222199.0,36954338.0,5300613.0,6308430.0,8215368.0,10726506.0,12375878.0,16222199.0
TFUEL-USD,2020-03-12,40415834.0,38466104.0,34508795.0,33511709.0,34111741.0,34693955.0,35622472.0,40415834.0,38466104.0,34508795.0,33511709.0,34111741.0,34693955.0
TFUEL-USD,2020-05-17,39907632.0,42217291.0,43960404.0,43279004.0,42667369.0,44498486.0,50721873.0,39907632.0,42217291.0,43960404.0,43279004.0,42667369.0,44498486.0
TFUEL-USD,2020-05-21,42667369.0,44498486.0,50721873.0,195632866.0,168102833.0,207930794.0,575392053.0,42667369.0,44498486.0,50721873.0,195632866.0,168102833.0,207930794.0
TFUEL-USD,2020-06-09,226199482.0,215599603.0,211000129.0,201943260.0,193171049.0,183178218.0,299133897.0,226199482.0,215599603.0,211000129.0,201943260.0,193171049.0,183178218.0
TFUEL-USD,2020-11-22,499515065.0,500654339.0,503429093.0,501171177.0,505098364.0,513956873.0,524991991.0,499515065.0,500654339.0,503429093.0,501171177.0,505098364.0,513956873.0
TFUEL-USD,2020-12-06,533856242.0,562168308.0,570561894.0,566488310.0,575379397.0,603503316.0,703266384.0,533856242.0,562168308.0,570561894.0,566488310.0,575379397.0,603503316.0
TFUEL-USD,2020-12-22,737104919.0,732890492.0,726046704.0,733297239.0,776625189.0,785651068.0,809237140.0,737104919.0,732890492.0,726046704.0,733297239.0,776625189.0,785651068.0
