breakout_date,breakout_date_1,breakout_high,symbol,breakout_date_2,breakout_date_3
2020-04-04,2020-04-05,0.0008140000281855,SUPER-USD,2020-04-04,2020-04-05
2020-04-03,2020-04-05,0.0008410000009462,SUPER-USD,2020-04-03,2020-04-05
2020-04-02,2020-04-05,0.0008520000264979,SUPER-USD,2020-04-02,2020-04-05
2020-04-11,2020-04-11,0.0008249999955296,SUPER-USD,2020-04-11,2020-04-11
2020-04-10,2020-04-11,0.0009490000084042,SUPER-USD,2020-04-10,2020-04-11
2020-04-09,2020-04-11,0.002430000109598,SUPER-USD,2020-04-09,2020-04-11
2020-04-08,2020-04-11,0.0025579999200999,SUPER-USD,2020-04-08,2020-04-11
2020-04-23,2020-04-23,0.0008609999786131,SUPER-USD,2020-04-23,2020-04-23
2020-04-22,2020-04-23,0.000865000009071,SUPER-USD,2020-04-22,2020-04-23
2020-04-21,2020-04-23,0.000865000009071,SUPER-USD,2020-04-21,2020-04-23
2020-04-20,2020-04-23,0.0008679999737069,SUPER-USD,2020-04-20,2020-04-23
2020-05-08,2020-05-08,0.0010010000551119,SUPER-USD,2020-05-08,2020-05-08
2020-05-07,2020-05-08,0.00089999998454,SUPER-USD,2020-05-07,2020-05-08
2020-05-06,2020-05-08,0.0009899999713525,SUPER-USD,2020-05-06,2020-05-08
2020-05-05,2020-05-08,0.0009960000170394,SUPER-USD,2020-05-05,2020-05-08
2020-05-30,2020-05-30,0.0008870000019669,SUPER-USD,2020-05-30,2020-05-30
2020-05-29,2020-05-30,0.0008870000019669,SUPER-USD,2020-05-29,2020-05-30
2020-05-28,2020-05-30,0.0008870000019669,SUPER-USD,2020-05-28,2020-05-30
2020-05-27,2020-05-30,0.0008870000019669,SUPER-USD,2020-05-27,2020-05-30
2020-06-09,2020-06-09,0.0031139999628067,SUPER-USD,2020-06-09,2020-06-09
2020-06-08,2020-06-09,0.0031139999628067,SUPER-USD,2020-06-08,2020-06-09
2020-06-07,2020-06-09,0.0031139999628067,SUPER-USD,2020-06-07,2020-06-09
2020-06-06,2020-06-09,0.0031139999628067,SUPER-USD,2020-06-06,2020-06-09
2020-06-20,2020-06-20,0.0006559999892488,SUPER-USD,2020-06-20,2020-06-20
2020-06-19,2020-06-20,0.0009379999828524,SUPER-USD,2020-06-19,2020-06-20
2020-06-18,2020-06-20,0.0034690001048147,SUPER-USD,2020-06-18,2020-06-20
2020-06-17,2020-06-20,0.0034690001048147,SUPER-USD,2020-06-17,2020-06-20
2020-07-13,2020-07-13,0.0007469999836757,SUPER-USD,2020-07-13,2020-07-13
2020-07-12,2020-07-13,0.0008299999753944,SUPER-USD,2020-07-12,2020-07-13
2020-07-11,2020-07-13,0.0008389999857172,SUPER-USD,2020-07-11,2020-07-13
2020-07-10,2020-07-13,0.0008360000210814,SUPER-USD,2020-07-10,2020-07-13
2020-07-22,2020-07-22,0.0009139999747276,SUPER-USD,2020-07-22,2020-07-22
2020-07-21,2020-07-22,0.0009139999747276,SUPER-USD,2020-07-21,2020-07-22
2020-07-20,2020-07-22,0.0009139999747276,SUPER-USD,2020-07-20,2020-07-22
2020-07-19,2020-07-22,0.0009239999926649,SUPER-USD,2020-07-19,2020-07-22
2020-09-16,2020-09-16,0.0007670000195503,SUPER-USD,2020-09-16,2020-09-16
2020-09-15,2020-09-16,0.0008740000193938,SUPER-USD,2020-09-15,2020-09-16
2020-09-14,2020-09-16,0.0008599999709986,SUPER-USD,2020-09-14,2020-09-16
2020-09-13,2020-09-16,0.0008449999731965,SUPER-USD,2020-09-13,2020-09-16
2020-09-22,2020-09-22,0.0034799999557435,SUPER-USD,2020-09-22,2020-09-22
2020-09-21,2020-09-22,0.0034799999557435,SUPER-USD,2020-09-21,2020-09-22
2020-09-20,2020-09-22,0.0035490000154823,SUPER-USD,2020-09-20,2020-09-22
2020-09-19,2020-09-22,0.0035510000307112,SUPER-USD,2020-09-19,2020-09-22
2020-09-30,2020-09-30,0.002115000039339,SUPER-USD,2020-09-30,2020-09-30
2020-09-29,2020-09-30,0.0021180000621825,SUPER-USD,2020-09-29,2020-09-30
2020-09-28,2020-09-30,0.0021339999511837,SUPER-USD,2020-09-28,2020-09-30
2020-09-27,2020-09-30,0.0021069999784231,SUPER-USD,2020-09-27,2020-09-30
2020-10-05,2020-10-05,0.0019300000276416,SUPER-USD,2020-10-05,2020-10-05
2020-10-04,2020-10-05,0.0019229999743402,SUPER-USD,2020-10-04,2020-10-05
2020-10-03,2020-10-05,0.0018550000386312,SUPER-USD,2020-10-03,2020-10-05
2020-10-02,2020-10-05,0.0018649999983608,SUPER-USD,2020-10-02,2020-10-05
2020-10-11,2020-10-11,0.0020570000633597,SUPER-USD,2020-10-11,2020-10-11
2020-10-10,2020-10-11,0.0020600000862032,SUPER-USD,2020-10-10,2020-10-11
2020-10-09,2020-10-11,0.0019980000797659,SUPER-USD,2020-10-09,2020-10-11
2020-10-08,2020-10-11,0.0019700000993907,SUPER-USD,2020-10-08,2020-10-11
2020-10-16,2020-10-16,0.0020769999828189,SUPER-USD,2020-10-16,2020-10-16
2020-10-15,2020-10-16,0.0020830000285059,SUPER-USD,2020-10-15,2020-10-16
2020-10-14,2020-10-16,0.0020769999828189,SUPER-USD,2020-10-14,2020-10-16
2020-10-13,2020-10-16,0.0020739999599754,SUPER-USD,2020-10-13,2020-10-16
2020-10-20,2020-10-20,0.0021550001110881,SUPER-USD,2020-10-20,2020-10-20
2020-10-19,2020-10-20,0.0021240001078695,SUPER-USD,2020-10-19,2020-10-20
2020-10-18,2020-10-20,0.002066999906674,SUPER-USD,2020-10-18,2020-10-20
2020-10-17,2020-10-20,0.0020439999643713,SUPER-USD,2020-10-17,2020-10-20
2020-10-25,2020-10-25,0.0025559999048709,SUPER-USD,2020-10-25,2020-10-25
2020-10-24,2020-10-25,0.004313999786973,SUPER-USD,2020-10-24,2020-10-25
2020-10-23,2020-10-25,0.0042779999785125,SUPER-USD,2020-10-23,2020-10-25
2020-10-22,2020-10-25,0.000904000014998,SUPER-USD,2020-10-22,2020-10-25
2020-10-30,2020-10-30,0.0027260000351816,SUPER-USD,2020-10-30,2020-10-30
2020-10-29,2020-10-30,0.0027220000047236,SUPER-USD,2020-10-29,2020-10-30
2020-10-28,2020-10-30,0.002767999889329,SUPER-USD,2020-10-28,2020-10-30
2020-10-27,2020-10-30,0.0027520000003278,SUPER-USD,2020-10-27,2020-10-30
2020-11-03,2020-11-03,0.0027540000155568,SUPER-USD,2020-11-03,2020-11-03
2020-11-02,2020-11-03,0.0027620000764727,SUPER-USD,2020-11-02,2020-11-03
2020-11-01,2020-11-03,0.002771999919787,SUPER-USD,2020-11-01,2020-11-03
2020-10-31,2020-11-03,0.002771999919787,SUPER-USD,2020-10-31,2020-11-03
2020-11-13,2020-11-13,0.0035399999469518,SUPER-USD,2020-11-13,2020-11-13
2020-11-12,2020-11-13,0.0035059999208897,SUPER-USD,2020-11-12,2020-11-13
2020-11-11,2020-11-13,0.0011139999842271,SUPER-USD,2020-11-11,2020-11-13
2020-11-10,2020-11-13,0.0054910001344978,SUPER-USD,2020-11-10,2020-11-13
2020-11-17,2020-11-17,0.0036800000816583,SUPER-USD,2020-11-17,2020-11-17
2020-11-16,2020-11-17,0.0035280000884085,SUPER-USD,2020-11-16,2020-11-17
2020-11-15,2020-11-17,0.0033809999004006,SUPER-USD,2020-11-15,2020-11-17
2020-11-14,2020-11-17,0.0034640000667423,SUPER-USD,2020-11-14,2020-11-17
2020-11-23,2020-11-23,0.0038250000216066,SUPER-USD,2020-11-23,2020-11-23
2020-11-22,2020-11-23,0.0038149999454617,SUPER-USD,2020-11-22,2020-11-23
2020-11-21,2020-11-23,0.0040710000321269,SUPER-USD,2020-11-21,2020-11-23
2020-11-20,2020-11-23,0.0040359999984502,SUPER-USD,2020-11-20,2020-11-23
2020-11-27,2020-11-27,0.0034890000242739,SUPER-USD,2020-11-27,2020-11-27
2020-11-26,2020-11-27,0.0037599999923259,SUPER-USD,2020-11-26,2020-11-27
2020-11-25,2020-11-27,0.0007759999716654,SUPER-USD,2020-11-25,2020-11-27
2020-11-24,2020-11-27,0.0011609999928623,SUPER-USD,2020-11-24,2020-11-27
2020-12-06,2020-12-06,0.0065449997782707,SUPER-USD,2020-12-06,2020-12-06
2020-12-05,2020-12-06,0.0055570001713931,SUPER-USD,2020-12-05,2020-12-06
2020-12-04,2020-12-06,0.0054750000126659,SUPER-USD,2020-12-04,2020-12-06
2020-12-03,2020-12-06,0.0038149999454617,SUPER-USD,2020-12-03,2020-12-06
2020-12-10,2020-12-10,0.0034320000559091,SUPER-USD,2020-12-10,2020-12-10
2020-12-09,2020-12-10,0.0034459999296814,SUPER-USD,2020-12-09,2020-12-10
2020-12-08,2020-12-10,0.0035649999044835,SUPER-USD,2020-12-08,2020-12-10
2020-12-07,2020-12-10,0.0065910001285374,SUPER-USD,2020-12-07,2020-12-10
2020-12-16,2020-12-16,0.0015559999737888,SUPER-USD,2020-12-16,2020-12-16
2020-12-15,2020-12-16,0.0015620000194758,SUPER-USD,2020-12-15,2020-12-16
2020-12-14,2020-12-16,0.0035689999349415,SUPER-USD,2020-12-14,2020-12-16
2020-12-13,2020-12-16,0.0035780000034719,SUPER-USD,2020-12-13,2020-12-16
2020-12-24,2020-12-24,0.0039459997788071,SUPER-USD,2020-12-24,2020-12-24
2020-12-23,2020-12-24,0.0069670001976192,SUPER-USD,2020-12-23,2020-12-24
2020-12-22,2020-12-24,0.0071049998514354,SUPER-USD,2020-12-22,2020-12-24
2020-12-21,2020-12-24,0.0073429998010396,SUPER-USD,2020-12-21,2020-12-24
2021-01-01,2021-01-01,0.0008849999867379,SUPER-USD,2021-01-01,2021-01-01
2020-12-31,2021-01-01,0.0081839999184012,SUPER-USD,2020-12-31,2021-01-01
2020-12-30,2021-01-01,0.0081010004505515,SUPER-USD,2020-12-30,2021-01-01
2020-12-29,2021-01-01,0.0076049999333918,SUPER-USD,2020-12-29,2021-01-01
2021-01-07,2021-01-07,0.0106709999963641,SUPER-USD,2021-01-07,2021-01-07
2021-01-06,2021-01-07,0.0103259999305009,SUPER-USD,2021-01-06,2021-01-07
2021-01-05,2021-01-07,0.0019710001070052,SUPER-USD,2021-01-05,2021-01-07
2021-01-04,2021-01-07,0.0049290000461041,SUPER-USD,2021-01-04,2021-01-07
2021-01-11,2021-01-11,0.0011510000331327,SUPER-USD,2021-01-11,2021-01-11
2021-01-10,2021-01-11,0.0113000003620982,SUPER-USD,2021-01-10,2021-01-11
2021-01-09,2021-01-11,0.0114949997514486,SUPER-USD,2021-01-09,2021-01-11
2021-01-08,2021-01-11,0.0012580000329762,SUPER-USD,2021-01-08,2021-01-11
2021-01-20,2021-01-20,0.0010910000419244,SUPER-USD,2021-01-20,2021-01-20
2021-01-19,2021-01-20,0.0061139999888837,SUPER-USD,2021-01-19,2021-01-20
2021-01-18,2021-01-20,0.0061539998278021,SUPER-USD,2021-01-18,2021-01-20
2021-01-17,2021-01-20,0.0060589998029172,SUPER-USD,2021-01-17,2021-01-20
2021-01-24,2021-01-24,0.0055999998003244,SUPER-USD,2021-01-24,2021-01-24
2021-01-23,2021-01-24,0.0055220001377165,SUPER-USD,2021-01-23,2021-01-24
2021-01-22,2021-01-24,0.0055660000070929,SUPER-USD,2021-01-22,2021-01-24
2021-01-21,2021-01-24,0.0057600000873208,SUPER-USD,2021-01-21,2021-01-24
2021-01-31,2021-01-31,0.0171440001577138,SUPER-USD,2021-01-31,2021-01-31
2021-01-30,2021-01-31,0.0173470005393028,SUPER-USD,2021-01-30,2021-01-31
2021-01-29,2021-01-31,0.0144560001790523,SUPER-USD,2021-01-29,2021-01-31
2021-01-28,2021-01-31,0.001291999942623,SUPER-USD,2021-01-28,2021-01-31
2021-02-05,2021-02-05,0.0022589999716728,SUPER-USD,2021-02-05,2021-02-05
2021-02-04,2021-02-05,0.0098409997299313,SUPER-USD,2021-02-04,2021-02-05
2021-02-03,2021-02-05,0.0180159993469715,SUPER-USD,2021-02-03,2021-02-05
2021-02-02,2021-02-05,0.0175889991223812,SUPER-USD,2021-02-02,2021-02-05
2021-02-10,2021-02-10,0.0122859999537467,SUPER-USD,2021-02-10,2021-02-10
2021-02-09,2021-02-10,0.0024000001139938,SUPER-USD,2021-02-09,2021-02-10
2021-02-08,2021-02-10,0.0023169999476522,SUPER-USD,2021-02-08,2021-02-10
2021-02-07,2021-02-10,0.0145899998024106,SUPER-USD,2021-02-07,2021-02-10
2021-02-14,2021-02-14,0.0024739999789744,SUPER-USD,2021-02-14,2021-02-14
2021-02-13,2021-02-14,0.0024009998887777,SUPER-USD,2021-02-13,2021-02-14
2021-02-12,2021-02-14,0.0024039999116212,SUPER-USD,2021-02-12,2021-02-14
2021-02-11,2021-02-14,0.0019389999797567,SUPER-USD,2021-02-11,2021-02-14
2021-02-20,2021-02-20,0.0028750000055879,SUPER-USD,2021-02-20,2021-02-20
2021-02-19,2021-02-20,0.0028059999458491,SUPER-USD,2021-02-19,2021-02-20
2021-02-18,2021-02-20,0.0026239999569952,SUPER-USD,2021-02-18,2021-02-20
2021-02-17,2021-02-20,0.0026269999798387,SUPER-USD,2021-02-17,2021-02-20
2021-03-05,2021-03-05,0.0064220000058412,SUPER-USD,2021-03-05,2021-03-05
2021-03-04,2021-03-05,0.0056909997947514,SUPER-USD,2021-03-04,2021-03-05
2021-03-03,2021-03-05,0.0073549998924136,SUPER-USD,2021-03-03,2021-03-05
2021-03-02,2021-03-05,0.0070179998874664,SUPER-USD,2021-03-02,2021-03-05
2021-03-09,2021-03-09,0.0054370001889765,SUPER-USD,2021-03-09,2021-03-09
2021-03-08,2021-03-09,0.0052310000173747,SUPER-USD,2021-03-08,2021-03-09
2021-03-07,2021-03-09,0.0051380000077188,SUPER-USD,2021-03-07,2021-03-09
2021-03-06,2021-03-09,0.0049129999242722,SUPER-USD,2021-03-06,2021-03-09
2021-03-14,2021-03-14,0.0030799999367445,SUPER-USD,2021-03-14,2021-03-14
2021-03-13,2021-03-14,0.0053969998843967,SUPER-USD,2021-03-13,2021-03-14
2021-03-12,2021-03-14,0.0057999999262392,SUPER-USD,2021-03-12,2021-03-14
2021-03-11,2021-03-14,0.0058090002276003,SUPER-USD,2021-03-11,2021-03-14
2021-03-22,2021-03-22,0.0035079999361187,SUPER-USD,2021-03-22,2021-03-22
2021-03-21,2021-03-22,0.0034920000471174,SUPER-USD,2021-03-21,2021-03-22
2021-03-20,2021-03-22,0.003002000041306,SUPER-USD,2021-03-20,2021-03-22
2021-03-19,2021-03-22,0.0029750000685453,SUPER-USD,2021-03-19,2021-03-22
2021-04-12,2021-04-12,0.0036349999718368,SUPER-USD,2021-04-12,2021-04-12
2021-04-11,2021-04-12,0.0036150000523775,SUPER-USD,2021-04-11,2021-04-12
2021-04-10,2021-04-12,0.0036770000588148,SUPER-USD,2021-04-10,2021-04-12
2021-04-09,2021-04-12,0.0035359999164938,SUPER-USD,2021-04-09,2021-04-12
2021-04-16,2021-04-16,0.0037340000271797,SUPER-USD,2021-04-16,2021-04-16
2021-04-15,2021-04-16,0.0031910000834614,SUPER-USD,2021-04-15,2021-04-16
2021-04-14,2021-04-16,0.0019460000330582,SUPER-USD,2021-04-14,2021-04-16
2021-04-13,2021-04-16,0.0025059999898076,SUPER-USD,2021-04-13,2021-04-16
2021-04-24,2021-04-24,0.0030700000934302,SUPER-USD,2021-04-24,2021-04-24
2021-04-23,2021-04-24,0.0036480000708252,SUPER-USD,2021-04-23,2021-04-24
2021-04-22,2021-04-24,0.0036539998836815,SUPER-USD,2021-04-22,2021-04-24
2021-04-21,2021-04-24,0.0073150000534951,SUPER-USD,2021-04-21,2021-04-24
2021-05-02,2021-05-02,0.0040009999647736,SUPER-USD,2021-05-02,2021-05-02
2021-05-01,2021-05-02,0.0040600001811981,SUPER-USD,2021-05-01,2021-05-02
2021-04-30,2021-05-02,0.0038340000901371,SUPER-USD,2021-04-30,2021-05-02
2021-04-29,2021-05-02,0.0037549999542534,SUPER-USD,2021-04-29,2021-05-02
2021-05-23,2021-05-23,0.001914000022225,SUPER-USD,2021-05-23,2021-05-23
2021-05-22,2021-05-23,0.0019420000026002,SUPER-USD,2021-05-22,2021-05-23
2021-05-21,2021-05-23,0.0021089999936521,SUPER-USD,2021-05-21,2021-05-23
2021-05-20,2021-05-23,0.002123000100255,SUPER-USD,2021-05-20,2021-05-23
2021-06-07,2021-06-07,0.0014720000326633,SUPER-USD,2021-06-07,2021-06-07
2021-06-06,2021-06-07,0.0014570000348612,SUPER-USD,2021-06-06,2021-06-07
2021-06-05,2021-06-07,0.0015170000260695,SUPER-USD,2021-06-05,2021-06-07
2021-06-04,2021-06-07,0.0022360000293701,SUPER-USD,2021-06-04,2021-06-07
2021-06-12,2021-06-12,0.0018700000364333,SUPER-USD,2021-06-12,2021-06-12
2021-06-11,2021-06-12,0.0018799999961629,SUPER-USD,2021-06-11,2021-06-12
2021-06-10,2021-06-12,0.0019069999689236,SUPER-USD,2021-06-10,2021-06-12
2021-06-09,2021-06-12,0.001501000020653,SUPER-USD,2021-06-09,2021-06-12
2021-07-02,2021-07-02,0.0023590000346302,SUPER-USD,2021-07-02,2021-07-02
2021-07-01,2021-07-02,0.0024530000519007,SUPER-USD,2021-07-01,2021-07-02
2021-06-30,2021-07-02,0.0024639999028295,SUPER-USD,2021-06-30,2021-07-02
2021-06-29,2021-07-02,0.0025490000844001,SUPER-USD,2021-06-29,2021-07-02
2021-07-10,2021-07-10,0.0023950000759214,SUPER-USD,2021-07-10,2021-07-10
2021-07-09,2021-07-10,0.0023829999845474,SUPER-USD,2021-07-09,2021-07-10
2021-07-08,2021-07-10,0.002373999916017,SUPER-USD,2021-07-08,2021-07-10
2021-07-07,2021-07-10,0.0024500000290572,SUPER-USD,2021-07-07,2021-07-10
2021-07-24,2021-07-24,0.002068999921903,SUPER-USD,2021-07-24,2021-07-24
2021-07-23,2021-07-24,0.0020139999687671,SUPER-USD,2021-07-23,2021-07-24
2021-07-22,2021-07-24,0.0019549999851733,SUPER-USD,2021-07-22,2021-07-24
2021-07-21,2021-07-24,0.0019650000613182,SUPER-USD,2021-07-21,2021-07-24
2021-08-07,2021-08-07,0.0026710000820457,SUPER-USD,2021-08-07,2021-08-07
2021-08-06,2021-08-07,0.00259599997662,SUPER-USD,2021-08-06,2021-08-07
2021-08-05,2021-08-07,0.0024810000322759,SUPER-USD,2021-08-05,2021-08-07
2021-08-04,2021-08-07,0.0023970000911504,SUPER-USD,2021-08-04,2021-08-07
2021-09-07,2021-09-07,0.0010570000158622,SUPER-USD,2021-09-07,2021-09-07
2021-09-06,2021-09-07,0.0010539999930188,SUPER-USD,2021-09-06,2021-09-07
2021-09-05,2021-09-07,0.0010369999799877,SUPER-USD,2021-09-05,2021-09-07
2021-09-04,2021-09-07,0.0010110000148415,SUPER-USD,2021-09-04,2021-09-07
2021-09-12,2021-09-12,0.0018479999853298,SUPER-USD,2021-09-12,2021-09-12
2021-09-11,2021-09-12,0.0018189999973401,SUPER-USD,2021-09-11,2021-09-12
2021-09-10,2021-09-12,0.0018329999875277,SUPER-USD,2021-09-10,2021-09-12
2021-09-09,2021-09-12,0.0009449999779462,SUPER-USD,2021-09-09,2021-09-12
2021-09-17,2021-09-17,0.0019259999971836,SUPER-USD,2021-09-17,2021-09-17
2021-09-16,2021-09-17,0.0019389999797567,SUPER-USD,2021-09-16,2021-09-17
2021-09-15,2021-09-17,0.0019379999721422,SUPER-USD,2021-09-15,2021-09-17
2021-09-14,2021-09-17,0.001888999948278,SUPER-USD,2021-09-14,2021-09-17
2021-10-19,2021-10-19,0.0012890000361949,SUPER-USD,2021-10-19,2021-10-19
2021-10-18,2021-10-19,0.0012519999872893,SUPER-USD,2021-10-18,2021-10-19
2021-10-17,2021-10-19,0.0012329999590292,SUPER-USD,2021-10-17,2021-10-19
2021-10-16,2021-10-19,0.0012450000504031,SUPER-USD,2021-10-16,2021-10-19
2021-10-25,2021-10-25,0.0044610002078115,SUPER-USD,2021-10-25,2021-10-25
2021-10-24,2021-10-25,0.0030749998986721,SUPER-USD,2021-10-24,2021-10-25
2021-10-23,2021-10-25,0.0030779999215155,SUPER-USD,2021-10-23,2021-10-25
2021-10-22,2021-10-25,0.0030429998878389,SUPER-USD,2021-10-22,2021-10-25
2021-10-29,2021-10-29,0.0043390002101659,SUPER-USD,2021-10-29,2021-10-29
2021-10-28,2021-10-29,0.0043489998206496,SUPER-USD,2021-10-28,2021-10-29
2021-10-27,2021-10-29,0.0018429999472573,SUPER-USD,2021-10-27,2021-10-29
2021-10-26,2021-10-29,0.001897000009194,SUPER-USD,2021-10-26,2021-10-29
2021-11-05,2021-11-05,0.0043779998086392,SUPER-USD,2021-11-05,2021-11-05
2021-11-04,2021-11-05,0.0043060001917183,SUPER-USD,2021-11-04,2021-11-05
2021-11-03,2021-11-05,0.0025410000234842,SUPER-USD,2021-11-03,2021-11-05
2021-11-02,2021-11-05,0.0043029999360442,SUPER-USD,2021-11-02,2021-11-05
2021-11-10,2021-11-10,0.0041269999928772,SUPER-USD,2021-11-10,2021-11-10
2021-11-09,2021-11-10,0.0053320000879466,SUPER-USD,2021-11-09,2021-11-10
2021-11-08,2021-11-10,0.0054139997810125,SUPER-USD,2021-11-08,2021-11-10
2021-11-07,2021-11-10,0.0050639999099075,SUPER-USD,2021-11-07,2021-11-10
2022-01-20,2022-01-20,0.001302000018768,SUPER-USD,2022-01-20,2022-01-20
2022-01-19,2022-01-20,0.0012740000383928,SUPER-USD,2022-01-19,2022-01-20
2022-01-18,2022-01-20,0.0012760000536218,SUPER-USD,2022-01-18,2022-01-20
2022-01-17,2022-01-20,0.0012949999654665,SUPER-USD,2022-01-17,2022-01-20
2022-02-16,2022-02-16,0.0013370000524446,SUPER-USD,2022-02-16,2022-02-16
2022-02-15,2022-02-16,0.0013399999588727,SUPER-USD,2022-02-15,2022-02-16
2022-02-14,2022-02-16,0.0016870000399649,SUPER-USD,2022-02-14,2022-02-16
2022-02-13,2022-02-16,0.0017079999670386,SUPER-USD,2022-02-13,2022-02-16
2022-03-07,2022-03-07,0.0011830000439658,SUPER-USD,2022-03-07,2022-03-07
2022-03-06,2022-03-07,0.0011889999732375,SUPER-USD,2022-03-06,2022-03-07
2022-03-05,2022-03-07,0.0011869999580085,SUPER-USD,2022-03-05,2022-03-07
2022-03-04,2022-03-07,0.0012740000383928,SUPER-USD,2022-03-04,2022-03-07
2022-03-19,2022-03-19,0.000845999980811,SUPER-USD,2022-03-19,2022-03-19
2022-03-18,2022-03-19,0.0008440000237897,SUPER-USD,2022-03-18,2022-03-19
2022-03-17,2022-03-19,0.0008260000031441,SUPER-USD,2022-03-17,2022-03-19
2022-03-16,2022-03-19,0.0020729999523609,SUPER-USD,2022-03-16,2022-03-19
2022-03-29,2022-03-29,0.0018880000570788,SUPER-USD,2022-03-29,2022-03-29
2022-03-28,2022-03-29,0.0019229999743402,SUPER-USD,2022-03-28,2022-03-29
2022-03-27,2022-03-29,0.0018729999428614,SUPER-USD,2022-03-27,2022-03-29
2022-03-26,2022-03-29,0.0017890000017359,SUPER-USD,2022-03-26,2022-03-29
2022-04-06,2022-04-06,0.0018220000201836,SUPER-USD,2022-04-06,2022-04-06
2022-04-05,2022-04-06,0.0018840000266209,SUPER-USD,2022-04-05,2022-04-06
2022-04-04,2022-04-06,0.0018720000516623,SUPER-USD,2022-04-04,2022-04-06
2022-04-03,2022-04-06,0.001892999978736,SUPER-USD,2022-04-03,2022-04-06
2022-04-30,2022-04-30,0.0003879999858327,SUPER-USD,2022-04-30,2022-04-30
2022-04-29,2022-04-30,0.0003990000113844,SUPER-USD,2022-04-29,2022-04-30
2022-04-28,2022-04-30,0.0004030000127386,SUPER-USD,2022-04-28,2022-04-30
2022-04-27,2022-04-30,0.0003940000024158,SUPER-USD,2022-04-27,2022-04-30
2022-05-22,2022-05-22,0.0003039999864995,SUPER-USD,2022-05-22,2022-05-22
2022-05-21,2022-05-22,0.0005849999724887,SUPER-USD,2022-05-21,2022-05-22
2022-05-20,2022-05-22,0.000307000009343,SUPER-USD,2022-05-20,2022-05-22
2022-05-19,2022-05-22,0.0003039999864995,SUPER-USD,2022-05-19,2022-05-22
2022-05-29,2022-05-29,0.0002950000052805,SUPER-USD,2022-05-29,2022-05-29
2022-05-28,2022-05-29,0.0005760000203736,SUPER-USD,2022-05-28,2022-05-29
2022-05-27,2022-05-29,0.0005869999877177,SUPER-USD,2022-05-27,2022-05-29
2022-05-26,2022-05-29,0.0005959999980404,SUPER-USD,2022-05-26,2022-05-29
2022-06-02,2022-06-02,0.0009180000051856,SUPER-USD,2022-06-02,2022-06-02
2022-06-01,2022-06-02,0.0009549999958835,SUPER-USD,2022-06-01,2022-06-02
2022-05-31,2022-06-02,0.0006360000115819,SUPER-USD,2022-05-31,2022-06-02
2022-05-30,2022-06-02,0.0006389999762177,SUPER-USD,2022-05-30,2022-06-02
2022-06-11,2022-06-11,0.0002939999976661,SUPER-USD,2022-06-11,2022-06-11
2022-06-10,2022-06-11,0.0003020000003743,SUPER-USD,2022-06-10,2022-06-11
2022-06-09,2022-06-11,0.0003060000017285,SUPER-USD,2022-06-09,2022-06-11
2022-06-08,2022-06-11,0.0012499999720603,SUPER-USD,2022-06-08,2022-06-11
2022-06-23,2022-06-23,0.0002110000059474,SUPER-USD,2022-06-23,2022-06-23
2022-06-22,2022-06-23,0.0002079999976558,SUPER-USD,2022-06-22,2022-06-23
2022-06-21,2022-06-23,0.0002160000003641,SUPER-USD,2022-06-21,2022-06-23
2022-06-20,2022-06-23,0.0002090000052703,SUPER-USD,2022-06-20,2022-06-23
2020-08-28,2020-08-28,5.195953845977783,SUSHI-USD,2020-08-28,2020-08-28
2020-11-10,2020-11-10,0.6882150173187256,SUSHI-USD,2020-11-10,2020-11-10
2020-11-09,2020-11-10,0.6551769971847534,SUSHI-USD,2020-11-09,2020-11-10
2020-11-08,2020-11-10,0.6586719751358032,SUSHI-USD,2020-11-08,2020-11-10
2020-11-07,2020-11-10,0.7082419991493225,SUSHI-USD,2020-11-07,2020-11-10
2020-11-18,2020-11-18,1.352226972579956,SUSHI-USD,2020-11-18,2020-11-18
2020-11-17,2020-11-18,1.4311579465866089,SUSHI-USD,2020-11-17,2020-11-18
2020-11-16,2020-11-18,1.4624810218811035,SUSHI-USD,2020-11-16,2020-11-18
2020-11-15,2020-11-18,1.3975520133972168,SUSHI-USD,2020-11-15,2020-11-18
2020-11-28,2020-11-28,1.476523995399475,SUSHI-USD,2020-11-28,2020-11-28
2020-11-27,2020-11-28,1.4996739625930786,SUSHI-USD,2020-11-27,2020-11-28
2020-11-26,2020-11-28,1.4205620288848877,SUSHI-USD,2020-11-26,2020-11-28
2020-11-25,2020-11-28,1.500067949295044,SUSHI-USD,2020-11-25,2020-11-28
2020-12-11,2020-12-11,2.1621739864349365,SUSHI-USD,2020-12-11,2020-12-11
2020-12-10,2020-12-11,2.231884002685547,SUSHI-USD,2020-12-10,2020-12-11
2020-12-09,2020-12-11,2.307724952697754,SUSHI-USD,2020-12-09,2020-12-11
2020-12-08,2020-12-11,2.4640679359436035,SUSHI-USD,2020-12-08,2020-12-11
