symbol,breakout_date,b_vtp_-3,b_vtp_-2,b_vtp_-1,b_vtp_+0,b_vtp_+1,b_vtp_+2,b_vtp_+3,p_vtp_-3,p_vtp_-2,p_vtp_-1,p_vtp_+0,p_vtp_+1,p_vtp_+2
SXP-USD,2020-06-29,2108523.7583548217,2002829.9288920036,1884770.28791645,1874098.1068311718,19580133.272769075,20100856.931902338,21943051.950039074,2108523.7583548217,2002829.9288920036,1884770.28791645,1874098.1068311718,19580133.272769075,20100856.931902338
SXP-USD,2020-07-11,18535607.97804663,18056020.93241946,19642254.898762114,18000888.799333513,20514414.632543407,28648848.758489598,35777671.83317313,18535607.97804663,18056020.93241946,19642254.898762114,18000888.799333513,20514414.632543407,28648848.758489598
SXP-USD,2020-07-15,20514414.632543407,28648848.758489598,35777671.83317313,40537885.74383457,39468889.648529164,41888491.46000067,41878456.49931417,20514414.632543407,28648848.758489598,35777671.83317313,40537885.74383457,39468889.648529164,41888491.46000067
SXP-USD,2020-08-07,59686964.50097304,60866285.45461823,57357343.0232844,54569932.76705083,58432287.85513827,64200536.3619599,66526453.82258821,59686964.50097304,60866285.45461823,57357343.0232844,54569932.76705083,58432287.85513827,64200536.3619599
SXP-USD,2020-09-24,43908428.90192618,45392228.783778846,54957101.22859065,58295309.359335184,59290691.55619521,58403546.72470758,81342390.80535924,43908428.90192618,45392228.783778846,54957101.22859065,58295309.359335184,59290691.55619521,58403546.72470758
SXP-USD,2021-02-01,164996330.56070715,161078164.9545526,161557379.85839993,154327579.7212926,146389226.00395563,146640119.0365574,164688517.71699452,164996330.56070715,161078164.9545526,161557379.85839993,154327579.7212926,146389226.00395563,146640119.0365574
SXP-USD,2021-02-06,146640119.0365574,164688517.71699452,162069671.75924337,156479169.42378202,171184895.80195802,181395821.37115803,173146483.49911055,146640119.0365574,164688517.71699452,162069671.75924337,156479169.42378202,171184895.80195802,181395821.37115803
SXP-USD,2021-02-15,169000537.35404617,156033561.24632525,162373651.33432648,167127339.6679229,149583383.9618649,144275676.18160942,158545162.1553556,169000537.35404617,156033561.24632525,162373651.33432648,167127339.6679229,149583383.9618649,144275676.18160942
SXP-USD,2021-02-28,189237938.3152933,181479248.8573411,163860706.04388458,160050732.2310255,147356603.56801358,135940341.57932037,141441619.47532845,189237938.3152933,181479248.8573411,163860706.04388458,160050732.2310255,147356603.56801358,135940341.57932037
SXP-USD,2021-04-03,106901463.74518327,105799172.06265135,100025716.51187097,99054101.99603637,113325567.52300403,137496708.472542,143329889.55589274,106901463.74518327,105799172.06265135,100025716.51187097,99054101.99603637,113325567.52300403,137496708.472542
SXP-USD,2021-04-24,126465077.1884343,134695756.48804316,151188675.68499625,145400632.28687188,141298135.1950566,144599056.32545492,140065433.4039259,126465077.1884343,134695756.48804316,151188675.68499625,145400632.28687188,141298135.1950566,144599056.32545492
SXP-USD,2021-05-23,146460133.88293022,148533151.48671007,142440865.09285524,147365061.68467396,146583480.93330064,138047987.91842207,133143494.8484356,146460133.88293022,148533151.48671007,142440865.09285524,147365061.68467396,146583480.93330064,138047987.91842207
SXP-USD,2021-08-08,68958025.78178748,68761854.01700987,67406560.79333168,64117376.954810694,74197605.99082929,72273478.26394165,70497058.59058265,68958025.78178748,68761854.01700987,67406560.79333168,64117376.954810694,74197605.99082929,72273478.26394165
SXP-USD,2021-12-28,41381973.7679946,38969956.40033339,38317996.63991703,39098444.13493998,40759196.43972991,109383287.72202161,147351010.2956901,41381973.7679946,38969956.40033339,38317996.63991703,39098444.13493998,40759196.43972991,109383287.72202161
SXP-USD,2023-03-26,39637306.74254556,36313433.45040789,33353480.484332178,30296760.869704697,30508475.234682716,143002717.35855943,465888458.37406355,39637306.74254556,36313433.45040789,33353480.484332178,30296760.869704697,30508475.234682716,143002717.35855943
SXP-USD,2023-03-30,30508475.234682716,143002717.35855943,465888458.37406355,721714787.6354389,946244578.9150255,945214285.1924491,953856126.5556118,30508475.234682716,143002717.35855943,465888458.37406355,721714787.6354389,946244578.9150255,945214285.1924491
SXP-USD,2024-09-16,32077644.79119429,30425871.241782095,29071109.392617337,29195992.59225868,29050804.073703956,32882656.81517783,186371783.02018043,32077644.79119429,30425871.241782095,29071109.392617337,29195992.59225868,29050804.073703956,32882656.81517783
SXP-USD,2024-11-04,160317545.5425133,178821701.55418944,217991083.17939267,221887751.03033844,203376811.38079342,226311621.87822315,366225240.6784469,160317545.5425133,178821701.55418944,217991083.17939267,221887751.03033844,203376811.38079342,226311621.87822315
T-USD,2022-02-24,9784951.604916245,8875594.26727842,8466716.417083452,8801737.743054487,45261030.0497204,82711479.16241497,197600773.65194488,9784951.604916245,8875594.26727842,8466716.417083452,8801737.743054487,45261030.0497204,82711479.16241497
T-USD,2023-01-20,1565272923.5484796,1383266280.1717458,1177124650.9947567,1128744597.9759245,1183385029.9652548,1079146306.876317,2075089099.9565887,1565272923.5484796,1383266280.1717458,1177124650.9947567,1128744597.9759245,1183385029.9652548,1079146306.876317
T-USD,2023-03-11,1765129642.1754692,1642205215.466956,1628861403.8293903,1441938073.848143,1268421949.1138585,1273000885.5247874,2469592866.1880198,1765129642.1754692,1642205215.466956,1628861403.8293903,1441938073.848143,1268421949.1138585,1273000885.5247874
T-USD,2023-06-20,429452529.7942969,392599338.49649537,369382175.28673404,401212769.90727615,544878594.9399738,551010871.2622601,2276752104.902923,429452529.7942969,392599338.49649537,369382175.28673404,401212769.90727615,544878594.9399738,551010871.2622601
T-USD,2024-03-23,1137723912.5678892,1096643186.8658962,1137057286.2772295,1228537994.7518425,1220029090.0356789,1145609127.4798067,3219179452.2673807,1137723912.5678892,1096643186.8658962,1137057286.2772295,1228537994.7518425,1220029090.0356789,1145609127.4798067
T-USD,2025-04-15,698455848.3820515,674812049.5696118,639208467.9856718,616266074.6667866,601365142.1870327,634789723.2330986,4709532059.431169,698455848.3820515,674812049.5696118,639208467.9856718,616266074.6667866,601365142.1870327,634789723.2330986
TBTC-USD,2023-03-11,0.15188297708320753,0.1980725181994355,0.17126078514097307,0.14446763580609717,0.1405407812950009,0.20497152938265112,1.0999108620317088,0.15188297708320753,0.1980725181994355,0.17126078514097307,0.14446763580609717,0.1405407812950009,0.20497152938265112
TEL-USD,2020-04-19,477365526.5747634,480066247.4057765,436106564.0014686,414030458.73817027,473241706.37361836,763698347.9380653,787451247.0064477,477365526.5747634,480066247.4057765,436106564.0014686,414030458.73817027,473241706.37361836,763698347.9380653
TEL-USD,2020-04-23,473241706.37361836,763698347.9380653,787451247.0064477,878301883.8399098,828738829.9548832,933084916.1219742,900696449.0828897,473241706.37361836,763698347.9380653,787451247.0064477,878301883.8399098,828738829.9548832,933084916.1219742
TEL-USD,2020-07-08,345875261.60897505,378433922.7889472,400013862.24106055,456908058.24193084,486771061.39593446,490354474.0410129,535205654.21407515,345875261.60897505,378433922.7889472,400013862.24106055,456908058.24193084,486771061.39593446,490354474.0410129
TEL-USD,2020-08-06,600539663.8023897,635147910.3800884,577593742.9923669,577921576.9931073,753645834.4579298,779434193.8634162,858546158.0143625,600539663.8023897,635147910.3800884,577593742.9923669,577921576.9931073,753645834.4579298,779434193.8634162
TEL-USD,2020-08-21,1030531975.9043889,973087475.6021416,966113562.9687225,906025465.326673,830128501.1202075,974698655.3248572,938077679.8175857,1030531975.9043889,973087475.6021416,966113562.9687225,906025465.326673,830128501.1202075,974698655.3248572
TEL-USD,2021-01-01,462615367.8742592,485930379.0198635,468546018.55220675,444503092.9674771,416057921.5857041,488706178.5698302,691966970.0343728,462615367.8742592,485930379.0198635,468546018.55220675,444503092.9674771,416057921.5857041,488706178.5698302
TEL-USD,2021-01-06,488706178.5698302,691966970.0343728,1033271847.4919443,1127758159.718884,1208466815.776414,1265540159.379481,1301098137.691853,488706178.5698302,691966970.0343728,1033271847.4919443,1127758159.718884,1208466815.776414,1265540159.379481
TEL-USD,2021-01-11,1265540159.379481,1301098137.691853,1308566086.582548,1361684434.6249075,1426823559.2457666,1336838159.8526049,1405562815.876619,1265540159.379481,1301098137.691853,1308566086.582548,1361684434.6249075,1426823559.2457666,1336838159.8526049
TEL-USD,2021-01-31,1060629079.8283195,1107354885.3560896,1272084084.8124475,1223708705.9703004,1183825113.6057932,1065852675.2719562,1370347966.928949,1060629079.8283195,1107354885.3560896,1272084084.8124475,1223708705.9703004,1183825113.6057932,1065852675.2719562
TEL-USD,2021-02-04,1183825113.6057932,1065852675.2719562,1370347966.928949,1199532088.1344807,1455479485.6005485,1522766213.4317331,1762824555.6300514,1183825113.6057932,1065852675.2719562,1370347966.928949,1199532088.1344807,1455479485.6005485,1522766213.4317331
TEL-USD,2021-03-05,1075643806.7950451,1130479390.6440725,1104540533.6189072,1166713303.048452,1045879257.2997227,953281288.1130037,1128355481.209753,1075643806.7950451,1130479390.6440725,1104540533.6189072,1166713303.048452,1045879257.2997227,953281288.1130037
TEL-USD,2021-03-09,1045879257.2997227,953281288.1130037,1128355481.209753,1274908413.8775268,1423650831.8384123,1700828356.3916607,1895629812.9726572,1045879257.2997227,953281288.1130037,1128355481.209753,1274908413.8775268,1423650831.8384123,1700828356.3916607
TEL-USD,2021-04-27,1444785510.6541643,1378506569.599307,1343574373.8915043,1355989451.134449,1336247213.7866225,1304238826.5542855,1476526949.289299,1444785510.6541643,1378506569.599307,1343574373.8915043,1355989451.134449,1336247213.7866225,1304238826.5542855
TEL-USD,2021-05-01,1336247213.7866225,1304238826.5542855,1476526949.289299,1928563214.0138657,1933517236.5779278,2399096706.980931,2456418167.86578,1336247213.7866225,1304238826.5542855,1476526949.289299,1928563214.0138657,1933517236.5779278,2399096706.980931
TEL-USD,2021-05-05,1933517236.5779278,2399096706.980931,2456418167.86578,2774000775.2014885,3830010197.8587627,3724858016.548513,3516227948.4108315,1933517236.5779278,2399096706.980931,2456418167.86578,2774000775.2014885,3830010197.8587627,3724858016.548513
TEL-USD,2021-05-22,2955315688.5920506,2971511441.983943,3058043452.813915,2873390668.060032,3092206260.235486,3058735617.8412795,3006007254.196597,2955315688.5920506,2971511441.983943,3058043452.813915,2873390668.060032,3092206260.235486,3058735617.8412795
TEL-USD,2021-06-27,1140385816.2597394,1121800501.3483222,1049048784.0104688,962413955.9256133,892871436.7156229,859276176.0389241,954401039.8181229,1140385816.2597394,1121800501.3483222,1049048784.0104688,962413955.9256133,892871436.7156229,859276176.0389241
TEL-USD,2021-07-20,1252092278.0401103,1197174691.7515213,1113929809.7202816,1278948486.4990864,1716296526.056745,1705933439.2577965,1747885926.8154643,1252092278.0401103,1197174691.7515213,1113929809.7202816,1278948486.4990864,1716296526.056745,1705933439.2577965
TEL-USD,2021-08-19,957060151.2649007,965253219.9203994,937669765.1628187,911612492.3894094,948973009.97725,1004533706.9026299,1130687595.6776614,957060151.2649007,965253219.9203994,937669765.1628187,911612492.3894094,948973009.97725,1004533706.9026299
TEL-USD,2021-10-11,881778244.9967858,863479361.4680147,800232593.6887299,759523561.0726643,749323414.3817127,939627011.7920864,1185061016.7801714,881778244.9967858,863479361.4680147,800232593.6887299,759523561.0726643,749323414.3817127,939627011.7920864
TEL-USD,2021-10-31,1203289746.8034232,1247812315.553517,1217962315.1215408,1209958313.850719,1151233616.9009445,1148404520.4918153,1748104385.1436338,1203289746.8034232,1247812315.553517,1217962315.1215408,1209958313.850719,1151233616.9009445,1148404520.4918153
TEL-USD,2022-03-17,616161592.0958239,602471152.4174153,596285765.4737792,568440371.135849,547719227.3683655,562820726.3349574,977993951.2702904,616161592.0958239,602471152.4174153,596285765.4737792,568440371.135849,547719227.3683655,562820726.3349574
TEL-USD,2022-03-21,547719227.3683655,562820726.3349574,977993951.2702904,1190178536.277949,1274260584.3612747,1293980110.6759872,1243299025.9385922,547719227.3683655,562820726.3349574,977993951.2702904,1190178536.277949,1274260584.3612747,1293980110.6759872
TEL-USD,2022-11-03,798693578.8643805,902370366.1119956,931663566.5333842,890184879.5621963,963609829.6422226,921203933.3474646,1050906331.8946991,798693578.8643805,902370366.1119956,931663566.5333842,890184879.5621963,963609829.6422226,921203933.3474646
TEL-USD,2022-11-21,887107574.4954895,807546733.7424382,762443368.9327668,711880511.8637037,783978558.7344168,990247297.9547558,878749463.7745438,887107574.4954895,807546733.7424382,762443368.9327668,711880511.8637037,783978558.7344168,990247297.9547558
TEL-USD,2022-11-26,990247297.9547558,878749463.7745438,752626878.5250703,684853126.7365121,1091862616.512565,991844173.0532403,1047145424.2673953,990247297.9547558,878749463.7745438,752626878.5250703,684853126.7365121,1091862616.512565,991844173.0532403
TEL-USD,2023-03-28,810533131.4367275,757844057.7511967,703347641.44385,658696445.9949353,799937772.104995,808930150.5249518,924876217.4528491,810533131.4367275,757844057.7511967,703347641.44385,658696445.9949353,799937772.104995,808930150.5249518
TEL-USD,2024-02-23,537641543.5338678,528239177.9395355,543908825.7034141,515706907.1058796,559723599.4383123,644624393.595839,720755895.1570599,537641543.5338678,528239177.9395355,543908825.7034141,515706907.1058796,559723599.4383123,644624393.595839
TEL-USD,2024-03-02,769182718.0782533,828590559.9333786,808688191.2813729,813633593.5809793,951496203.2158984,1008559241.3842678,1366724016.0760198,769182718.0782533,828590559.9333786,808688191.2813729,813633593.5809793,951496203.2158984,1008559241.3842678
TEL-USD,2024-03-06,951496203.2158984,1008559241.3842678,1366724016.0760198,1341053001.7869773,1328153744.0328662,1455955814.3188975,1435590339.1254244,951496203.2158984,1008559241.3842678,1366724016.0760198,1341053001.7869773,1328153744.0328662,1455955814.3188975
TEL-USD,2024-03-10,1328153744.0328662,1455955814.3188975,1435590339.1254244,1493769664.6099362,1495120136.0255468,1378625793.1030154,1377644648.612956,1328153744.0328662,1455955814.3188975,1435590339.1254244,1493769664.6099362,1495120136.0255468,1378625793.1030154
TEL-USD,2024-04-30,398343529.29526114,371536521.5355723,359757628.21356523,380166752.6630078,482099523.4192389,476476374.30967635,556171245.3947316,398343529.29526114,371536521.5355723,359757628.21356523,380166752.6630078,482099523.4192389,476476374.30967635
TEL-USD,2024-09-11,346448069.7770566,346737058.1856191,382511247.1457178,381978912.97627187,369332271.3180609,401294100.0628619,455415454.9268062,346448069.7770566,346737058.1856191,382511247.1457178,381978912.97627187,369332271.3180609,401294100.0628619
TEL-USD,2024-11-08,315540092.6959637,381964173.7878326,381845442.07269764,376687799.95847327,374786554.3593736,478196533.74608785,539709040.9687898,315540092.6959637,381964173.7878326,381845442.07269764,376687799.95847327,374786554.3593736,478196533.74608785
TEL-USD,2024-11-18,600305714.0012186,580986842.816357,563268242.952772,577784319.5607566,561932724.4377904,562633404.9811145,671128619.9383744,600305714.0012186,580986842.816357,563268242.952772,577784319.5607566,561932724.4377904,562633404.9811145
